"lat","lon","rssi_1_1","rssi_1_2","rssi_1_3","rssi_2_1","rssi_2_2","rssi_2_3","rssi_3_1","rssi_3_2","rssi_3_3","delay_1","delay_2","delay_3","pontoId"
-8.04642,-34.95174,-77.3671428571429,-89.4742857142857,-79.27,-97.16,-98.48,-94.8442857142857,-87.7833333333333,-103.704,-94.3275,1,5,5,9678
-8.04953,-34.95307,-77.01,-89.33,-78.8228571428571,-82.07,-94.7325,-86.5426190476191,-91.8966666666667,-96.186,-96.2825,3,4,4,8924
-8.05221,-34.94782,-88.4814285714286,-87.8142857142857,-88.8285714285714,-49.08,-79.39,-71.71,-89.885,-88.88,-97.6,5,2,5,8021
-8.05183,-34.94784,-91.9014285714286,-94.2257142857143,-93.64,-54.94,-77.32,-78.8885714285714,-91.2766666666667,-97.924,-97.6,4,2,5,8254
-8.05576,-34.9589,-86.3442857142857,-99.5742857142857,-85.6771428571429,-94.765,-100.225,-84.6542857142857,-87.24,-85.38,-73.08,7,7,1,6960
-8.049,-34.9474,-96.71,-86.5685714285714,-94.2514285714286,-85.26,-96.4925,-95.2942857142857,-94.06,-96.518,-96.3575,3,2,6,9043
-8.04924,-34.95612,-77.3814285714286,-95.2228571428571,-78.39,-98.6366666666667,-97.16,-94.17,-86.1466666666667,-102.228666666667,-99.61,3,6,3,8987
-8.05241,-34.94842,-87.7614285714286,-86.9728571428572,-89.5042857142857,-56.83,-79.275,-82.9685714285714,-85.69,-93.336,-97.255,5,2,5,7928
-8.05384,-34.94825,-92.4226190476191,-90.2421428571429,-93.71,-73.33,-75.84,-78.52,-91.2483333333333,-93.248,-97.255,5,2,5,7645
-8.04992,-34.95044,-99.22,-96.7828571428571,-96.1328571428571,-87.64,-88.64,-85.7,-95.0566666666667,-96.632,-98.7325,3,3,4,8829
-8.05222,-34.94788,-87.9757142857143,-87.7871428571429,-88.8285714285714,-80.79,-75.1525,-78.1314285714286,-89.885,-89.898,-97.6,5,2,5,8018
-8.05358,-34.94851,-83.9,-83.71,-90.4042857142857,-64.83,-69.9,-77.72,-91.935,-89.384,-97.255,5,2,4,7702
-8.05613,-34.95748,-91.1885714285714,-99.2842857142857,-92.6014285714286,-99.4283333333333,-92.8475,-99.44,-90.0833333333333,-74.904,-70.6,7,6,0,6878
-8.04864,-34.95068,-88.77,-87.58,-95.08,-82.76,-87.8625,-94.4,-92.46,-97.496,-96.7925,3,3,5,9130
-8.05513,-34.95366,-85.12,-96.14,-88.8185714285714,-95.84,-90.03,-97.03,-84.8383333333333,-79.574,-97.66,6,4,2,7362
-8.05182,-34.94843,-86.4542857142857,-92.1671428571429,-92.51,-71.88,-88.27,-81.8642857142857,-90.1666666666667,-91.412,-97.6,4,2,5,8259
-8.0504,-34.95484,-82.2814285714286,-99.0082142857143,-81.96,-99.9291666666667,-98.14875,-90.3078571428571,-85.4738888888889,-100.240666666667,-95.1425,4,5,3,8733
-8.05549,-34.9557,-94.4742857142857,-98.5685714285714,-93.0842857142857,-97.0833333333333,-89.215,-91.9514285714286,-77.1366666666667,-69.778,-85.54,6,5,1,7144
-8.04847,-34.94695,-101.24,-88.7947619047619,-98.5935714285714,-90.01,-98.03,-97.4830357142857,-96.5633333333333,-101.648,-96.56,3,2,6,9231
-8.0541,-34.94934,-90.9914285714286,-91.4907142857143,-90.3642857142857,-81.92,-88.18,-88.5442857142857,-89.15,-86.59,-96.72,5,2,4,7604
-8.05423,-34.95699,-89.9357142857143,-99.4185714285714,-90.5985714285714,-103.375833333333,-101.565,-95.78,-72.1926666666667,-88.5005714285714,-87.1275,6,6,1,7568
-8.04865,-34.94696,-97.2571428571429,-86.4247619047619,-100,-80.83,-98.8225,-96.1673214285714,-95.915,-101.01,-96.56,3,2,6,9126
-8.04808,-34.94758,-99.6,-80.9414285714286,-95.2635714285714,-92.01,-97.685,-103.78,-106.07,-102.064,-94.4075,3,3,6,9358
-8.05538,-34.95629,-89.25,-98.7371428571429,-92.4,-96.4316666666667,-93.13,-93.8814285714286,-87.905,-74.0864,-96.48,6,6,1,7229
-8.0503,-34.95481,-83.1294285714286,-98.2553571428572,-84.39,-101.853333333333,-98.14875,-90.6569047619048,-83.0638888888889,-100.240666666667,-94.5625,4,5,3,8756
-8.05555,-34.95373,-88.4742857142857,-96.38,-91.2314285714286,-97.73,-91.89,-94.02,-77.625,-77.114,-87.52,6,4,2,7094
-8.05531,-34.95018,-91.2271428571429,-93.0714285714286,-91.6666666666667,-86.97,-81.21,-91.03,-89.1233333333333,-83.77,-96.3725,6,3,4,7275
-8.0537,-34.9465,-85.1433333333333,-86.5221428571429,-87.4017857142857,-64.54,-64.545,-75.17,-89.9883333333333,-86.816,-97.255,6,1,5,7672
-8.04844,-34.95275,-61.38,-89.26,-73.9342857142857,-88.26,-79.88,-87.2328571428571,-88.76,-100.104,-96.8925,2,4,4,9245
-8.05278,-34.95553,-82.46,-96.56,-90.3992857142857,-99.8283333333333,-96.1425,-94.3771428571429,-60.47,-86.35,-82.84,5,5,2,7855
-8.04816,-34.9471,-100.284285714286,-85.76,-98.9228571428572,-77.75,-100.4725,-96.65,-101.268333333333,-101.744,-96.92,3,3,6,9331
-8.05249,-34.94845,-89.1314285714286,-86.9728571428572,-89.5042857142857,-60.23,-78.92,-92.24,-88.9166666666667,-93.336,-97.255,5,2,5,7913
-8.0554,-34.95371,-82.78,-96.14,-89.0285714285714,-91.97,-92.41,-96.0485714285714,-83.185,-79.23,-93.745,6,4,2,7219
-8.04644,-34.94916,-93.97,-78.14,-87.84,-87.4,-96.225,-100.05,-90.9733333333333,-101.424,-94.4075,2,4,6,9632
-8.05231,-34.94832,-89.49,-86.9728571428572,-89.5042857142857,-69.92,-78.5975,-77.86,-86.595,-92.514,-97.255,5,2,5,7950
-8.05093,-34.95319,-96.34,-95.13,-89.26,-86.51,-91.57,-96.4,-92.66,-95.41,-97.62,4,4,3,8582
-8.0481,-34.9474,-98.6014285714286,-87.4542857142857,-95.19,-88.01,-99.37,-100.962857142857,-105.435,-105.41,-96.92,3,3,6,9350
-8.04929,-34.95595,-73.08,-95.2228571428571,-76.4771428571429,-98.6366666666667,-93.34,-94.17,-93.62,-102.228666666667,-94.1075,3,6,3,8977
-8.05126,-34.95885,-83.9357142857143,-95.0071428571429,-84.6371428571428,-99.26,-96.0175,-91.0714285714286,-90.1316666666667,-98.266,-78.38,5,7,2,8491
-8.04826,-34.95074,-82.71,-81.2028571428571,-81.9671428571429,-86.77,-90.4,-87.6385714285714,-85.93,-98.012,-96.7925,2,4,5,9293
-8.05644,-34.95069,-91.2185714285714,-92.1571428571429,-91.9266666666666,-87.03,-84.935,-80.77,-87.44,-90.598,-95.73,6,3,3,6807
-8.05061,-34.95318,-77.01,-95.3314285714286,-87.08,-93.33,-96.16,-93.7128571428571,-95.88,-96.342,-98.2875,3,4,3,8645
-8.05544,-34.95564,-94.4742857142857,-98.5685714285714,-92.77,-97.0833333333333,-89.4,-92.64,-73.0316666666667,-61.414,-88.65,6,5,1,7189
-8.04644,-34.94671,-95.2792857142857,-87.8185714285714,-94.1016666666667,-95.48,-103.015,-91.4385714285714,-91.69,-85.004,-94.6125,3,3,7,9637
-8.04643,-34.9508,-82.08,-78.2109047619048,-82.5267619047619,-95.59,-95.485,-97.79,-90.5533333333333,-99.954,-94.4075,2,4,5,9647
-8.05001,-34.94762,-96.6814285714286,-94.225,-96.7585714285714,-84.225,-97.09,-97.0185714285714,-91.4083333333333,-95.518,-98.9125,4,2,5,8811
-8.04854,-34.94697,-99.3471428571429,-87.5519047619048,-99.2121428571428,-80.88,-98.645,-96.21,-96.5633333333333,-101.01,-96.56,3,2,6,9190
-8.05545,-34.95558,-94.4742857142857,-97.8657142857143,-94.2571428571429,-97.41,-89.4,-92.64,-73.0316666666667,-63,-88.33625,6,5,1,7181
-8.04815,-34.94549,-99.16,-89.2657142857143,-96.5007142857143,-59.83,-94.3775,-88.34,-88.13,-85.568,-96.92,4,2,7,9335
-8.04816,-34.95934,-68.95,-89.5957142857143,-73.9485714285714,-96.4233333333333,-89.39,-93.46,-83.7533333333333,-106.544,-83.005,4,7,3,9325
-8.05423,-34.94943,-90.9914285714286,-91.4907142857143,-90.72,-81.02,-82.4975,-87.6828571428571,-87.7333333333333,-88.816,-96.72,5,2,4,7570
-8.05621,-34.95075,-91.2185714285714,-91.1371428571429,-91.9266666666666,-91.2066666666667,-78.96,-81.2485714285714,-88.88,-86.732,-96.3725,6,3,3,6859
-8.04878,-34.9472,-99.72,-84.8585714285714,-97.7814285714286,-86.76,-96.4925,-94.3701785714286,-95.62,-98.844,-96.3575,3,2,6,9093
-8.04642,-34.95284,-77.6185714285714,-86.15,-71.52,-94.605,-90.6075,-88.97,-87.2,-103.704,-97.22,1,5,5,9669
-8.04854,-34.95964,-78.64,-88.9471428571429,-70.64,-90.9033333333333,-89.83,-93.4357142857143,-82.54,-106.544,-85.58,4,7,3,9182
-8.04857,-34.95112,-70.69,-91.0257142857143,-84.7385714285714,-84.44,-91.02,-87.4442857142857,-87.8,-98.012,-98.7325,2,4,5,9161
-8.05503,-34.94653,-83.6028571428571,-83.3164285714286,-85.0471428571429,-65.67,-70.955,-67.7228571428572,-86.9,-91.026,-97.255,6,1,5,7389
-8.05459,-34.95602,-92.0228571428571,-98.7371428571429,-88.2025,-101.6425,-101.5175,-95.78,-72.31,-88.5,-91.33,6,5,1,7458
-8.05595,-34.95807,-91.1057142857143,-99.2842857142857,-91.3728571428571,-95.9383333333333,-92.8475,-90.7428571428572,-87.4933333333333,-86.55,-70.1,7,6,0,6909
-8.05541,-34.95602,-87.6414285714286,-98.5685714285714,-91.4285714285714,-98.24,-93.725,-89.9785714285714,-93.39,-75.2244,-93.17,6,5,1,7208
-8.05007,-34.95474,-82.9994285714286,-98.2553571428572,-87.8185714285714,-101.535,-97.59125,-90.6569047619048,-80.6172222222222,-99.9346666666667,-96.9827777777778,3,5,3,8797
-8.0541,-34.95592,-91.177619047619,-97.3328571428571,-90.8442857142857,-102.270833333333,-102.0075,-96.5942857142857,-81.3,-81.3505714285714,-94.35,5,5,1,7603
-8.05224,-34.94822,-86.0128571428571,-86.2314285714286,-89.5042857142857,-62.33,-82.55375,-84.66,-89.44,-91.774,-97.6,5,2,5,7977
-8.05441,-34.95398,-88.7414285714286,-96.6671428571429,-91.59,-96.61,-89.27,-89.9342857142857,-97.21,-88.456,-96.2975,5,4,2,7522
-8.04904,-34.95037,-103.33,-86.6028571428571,-84.07,-80.82,-95.0875,-90.17,-96.52,-97.346,-96.7925,3,3,5,9034
-8.05199,-34.95199,-76.69,-90.3042857142857,-81.3771428571429,-85.01,-95.78,-91.4528571428571,-91.4916666666667,-94.732,-95.605,4,3,3,8133
-8.04837,-34.94696,-100.792857142857,-91.6447619047619,-97.8364285714286,-81,-99.9125,-91.7,-96.5633333333333,-101.744,-96.56,3,2,6,9273
-8.05541,-34.95599,-89.1728571428571,-95.04,-91.6375,-96.1066666666667,-89.35,-89.9785714285714,-85.0616666666667,-75.2244,-88.16,6,5,1,7209
-8.05193,-34.94671,-90.2657142857143,-90.2585714285714,-92.4071428571429,-51.47,-80.67,-89.1328571428571,-91.2083333333333,-94.728,-97.6,5,1,6,8190
-8.0556,-34.95431,-90.0257142857143,-96.2,-97.34,-101.05,-91.935,-92.6714285714286,-78.6366666666667,-68.34,-96.91,6,5,2,7045
-8.05467,-34.95605,-91.5942857142857,-98.7371428571429,-88.7042857142857,-100.909166666667,-101.31,-96.2814285714286,-82.28,-101.29,-90.77,6,5,1,7437
-8.0551,-34.95306,-89.9242857142857,-95.4357142857143,-94.5728571428571,-95.27,-98.91,-90.3614285714286,-81.0433333333333,-81.83,-99.24,6,4,2,7379
-8.04711,-34.95392,-73.1971428571429,-89.15,-74.15,-91.4786666666667,-96.54,-96.23,-78.3527777777778,-102.828,-95.695,2,5,4,9507
-8.05604,-34.95065,-94.66,-91.0842857142857,-91.9266666666666,-90.84,-82.5725,-82.21,-92.5433333333333,-93.568,-96.3725,6,3,3,6895
-8.05022,-34.94754,-96.6814285714286,-83.83,-96.2371428571429,-78.46,-93.16,-97.0185714285714,-91.4083333333333,-95.518,-98.9125,4,2,5,8771
-8.05253,-34.9598,-90.9257142857143,-98.2457142857143,-92.8028571428571,-98.85,-98.2575,-93.62,-84.5666666666667,-98.116,-69.08,6,7,2,7903
-8.04731,-34.95397,-65.33,-89.21,-79.6017857142857,-91.4053333333333,-83.46,-85.47,-80.2794444444445,-102.828,-94.97,2,5,4,9471
-8.05052,-34.95385,-86.8485714285714,-95.7864285714286,-89.52,-96.15,-97.4925,-96.7657142857143,-97.45,-98.048,-98.525,3,4,3,8680
-8.05166,-34.94955,-95.47,-92.6485714285714,-95.15,-71.08,-81.065,-87.2828571428571,-91.9416666666667,-96.142,-97.7875,4,2,4,8339
-8.05867,-34.94914,-94.96,-90.24,-93.05,-98.06,-79.3633333333333,-75.19,-94.85,-88.785,-95.8575,7,3,4,6672
-8.05626,-34.95069,-96.79,-92.1571428571429,-91.9266666666666,-92.09,-85.8775,-82.3642857142857,-92.5,-88.534,-96.3725,6,3,3,6846
-8.04864,-34.95071,-84.13,-82.7142857142857,-81,-77,-89.29,-79.94,-92.46,-98.012,-96.7925,3,3,5,9129
-8.05191,-34.94756,-92.24,-93.5457142857143,-92.6671428571429,-58.09,-88.47,-73.97,-88.0066666666667,-97.146,-97.6,5,1,5,8203
-8.04833,-34.95074,-83.4328571428571,-72.95,-82.36,-78.95,-90.4,-90.02,-88.3916666666667,-98.012,-96.7925,2,4,5,9281
-8.04857,-34.95073,-81.7495918367347,-75.32,-82.436,-82.7,-90.8225,-85.8204166666667,-92.46,-98.012,-96.7925,3,4,5,9167
-8.0554,-34.95072,-91.4642857142857,-92.1657142857143,-91.6666666666667,-81.2025,-82.96,-82.21,-78.88,-85.61,-96.3725,6,3,3,7221
-8.05532,-34.9537,-94.77,-103.33,-92.6571428571428,-98.03,-94.0525,-93.67,-83.185,-80.634,-96.28,6,4,2,7270
-8.04937,-34.94754,-95.6142857142857,-88.4,-94.1442857142857,-88.2,-92.8825,-95.9357142857143,-93.81,-96.186,-98.9125,4,2,6,8960
-8.05535,-34.9508,-90.56,-91.8871428571429,-90.2952380952381,-90.34,-82.32375,-83.4947619047619,-89.06,-79.76,-96.3725,6,3,3,7258
-8.05017,-34.95957,-88.5,-97.2514285714286,-85.7,-98.7733333333333,-97.725,-92.59,-86.3933333333333,-102.688,-86.83,5,7,3,8777
-8.05154,-34.95325,-86.58,-92.1871428571428,-91.39,-89.01,-85.39,-86.8142857142857,-88.7683333333333,-96.096,-95.605,4,4,3,8387
-8.05211,-34.95677,-88.1528571428571,-98.1085714285714,-87.59,-98.54,-98.52,-93.4214285714286,-67.8783333333333,-95.63,-87.29,5,6,2,8074
-8.05559,-34.95429,-90.0257142857143,-96.2,-87.59,-98.5,-91.935,-92.6714285714286,-78.6366666666667,-68.34,-95.704,6,5,2,7054
-8.05279,-34.95975,-90.0471428571429,-98.2457142857143,-91.97,-100.931666666667,-98.2575,-90.9114285714286,-84.5666666666667,-98.116,-66.85,6,7,1,7852
-8.04975,-34.95308,-93.95,-95.3185714285714,-85.2557142857143,-86.51,-90.3708333333333,-87.6954761904762,-87.11,-97.358,-95.3075,3,4,3,8864
-8.05418,-34.95594,-90.8004761904762,-97.3871428571429,-90.2257142857143,-101.954166666667,-101.5175,-96.5942857142857,-81.3,-81.3505714285714,-94.22,5,5,1,7583
-8.04702,-34.94756,-96.2192857142857,-73.88,-98.97,-84.76,-101.66,-95.46,-98.94,-101.806,-94.4075,3,3,6,9522
-8.05872,-34.94895,-92.3542857142857,-91.55,-80.42,-96.0983333333333,-82.0833333333333,-80.5228571428571,-92.23,-90.09,-95.8575,7,3,5,6667
-8.05427,-34.95948,-83.0242857142857,-99.6357142857143,-84.0885714285714,-95.72,-100.225,-88.2328571428571,-77.0666666666667,-89.444,-62.52,6,7,1,7558
-8.05233,-34.9469,-88.3285714285714,-90.7114285714286,-90.0071428571429,-58.98,-80.92,-85.5028571428572,-89.99,-90.804,-97.6,5,1,5,7945
-8.05554,-34.95487,-94.5885714285714,-97.1028571428571,-96.53,-95.25,-92.275,-91.4671428571429,-77.9516666666667,-66.836,-98.42,6,5,1,7098
-8.0466,-34.94512,-89.22,-88.0960071428571,-92.2535714285714,-90.7866666666667,-90.9375,-78.0426587301587,-87.0581666666667,-82.82,-96.92,4,3,7,9577
-8.05172,-34.94891,-89.7971428571429,-88.84,-89.3371428571429,-73.78,-85.495,-82.9971428571428,-92.95,-94.252,-97.6,4,2,5,8314
-8.05867,-34.94913,-92.3542857142857,-92.3,-92.2928571428571,-95.505,-82.55,-74.67,-92.23,-82.53,-95.8575,7,3,4,6673
-8.05611,-34.94655,-86.8557142857143,-80.7485714285714,-86.8628571428571,-78.54,-72.3,-65.0714285714286,-86.695,-88.744,-97.255,7,2,5,6883
-8.05537,-34.95089,-89.9171428571428,-91.8871428571428,-90.3814285714286,-81.14,-82.89,-83.6461904761905,-87.6183333333333,-83.44,-96.3725,6,3,3,7236
-8.04946,-34.94742,-96.58,-88.4,-94.1357142857143,-90.53,-92.8825,-97.0571428571428,-91.585,-96.186,-98.9125,4,2,6,8945
-8.05547,-34.95599,-82.7,-98.5685714285714,-90.4571428571429,-96.1066666666667,-90.2025,-89.9785714285714,-88.62,-76.486,-88.77,6,5,1,7155
-8.04681,-34.9506,-80.01,-75.40875,-93.33,-96.59,-94.7625,-89.7132142857143,-90,-99.034,-94.4075,2,4,5,9547
-8.04854,-34.95142,-85.45,-87.2,-93.01,-88.4333333333333,-91.64,-88.5,-87.9133333333333,-98.012,-98.6525,2,4,4,9184
-8.05543,-34.95371,-88.4171428571428,-96.38,-89.9071428571428,-94.85,-90.1225,-94.6242857142857,-82.1766666666667,-74.39,-93.745,6,4,2,7195
-8.05348,-34.94866,-84.43,-87.4928571428571,-88.4542857142857,-79.83,-82.1375,-77.46,-93.95,-90.002,-97.255,5,2,4,7723
-8.04648,-34.94545,-88.97,-93.41,-92.2535714285714,-94.78,-90.9375,-84.6365873015873,-87.0581666666667,-79.366,-96.92,3,3,7,9591
-8.05551,-34.95627,-89.4828571428571,-98.5685714285714,-90.1217857142857,-96.1066666666667,-87.91,-93.8814285714286,-85.855,-74.89,-87.04,6,6,1,7122
-8.0503,-34.94592,-94.4971428571429,-78.58,-95.34,-64.64,-83.9625,-85.7485714285714,-90.5383333333333,-96.746,-98.9125,4,1,6,8758
-8.05202,-34.9511,-85.4342857142857,-93.1328571428571,-97.27,-85.64,-87.5375,-90.1457142857143,-92.0466666666667,-96.93,-95.605,4,3,4,8115
-8.04957,-34.95493,-80.2464285714286,-97.615,-82.8342857142857,-99.04,-99.73,-93.7371428571429,-80.885,-102.05,-101.32,3,5,3,8904
-8.05522,-34.95201,-95.7028571428571,-93.4242857142857,-92.1171428571429,-93.71,-92.08,-87.83,-93.8316666666667,-77.158,-96.7,6,4,3,7315
-8.05445,-34.95769,-91.1214285714286,-99.5742857142857,-89.2714285714286,-103.1225,-101.565,-95.2242857142857,-68,-88.874,-77.21,6,6,0,7498
-8.04861,-34.95086,-86.3235714285714,-90.17,-92.01,-85.01,-90.8225,-87.5133333333333,-89.5783333333333,-93.81,-96.7925,3,4,5,9145
-8.04646,-34.94818,-92.83,-76.8357142857143,-96.1230952380952,-96.04,-101.66,-96.0385714285714,-95.4916666666667,-101.288,-94.4075,2,3,6,9605
-8.05129,-34.95188,-71.66,-81.03,-84.0257142857143,-90.03,-89.85,-90.2671428571429,-90.3016666666667,-93.176,-95.1975,4,3,3,8481
-8.04791,-34.95068,-81.225,-79.07,-88.33,-90.2266666666667,-89.8225,-88.9157142857143,-81.68,-98.012,-94.4075,2,4,5,9392
-8.04857,-34.95118,-82.16125,-93.51,-84.2114285714286,-91.01,-93.9325,-87.4442857142857,-89.9866666666667,-98.012,-98.7325,2,4,4,9160
-8.05153,-34.94625,-90.7028571428571,-93.1957142857143,-94.2057142857143,-51.33,-78.805,-84.53,-90.225,-92.3,-97.92,5,1,6,8393
-8.0518,-34.94859,-88.3885714285714,-90.5157142857143,-92.2071428571428,-64.5,-88.33,-78.38,-91.5933333333333,-92.182,-97.6,4,2,5,8269
-8.05594,-34.95079,-91.04,-91.7185714285714,-92.2171428571429,-85.47,-77.6675,-81.4185714285714,-92.0233333333333,-94.206,-96.3725,6,3,3,6912
-8.04799,-34.94762,-97.8121428571429,-78.5657142857143,-95.3464285714286,-94.5221428571429,-97.685,-98.9085714285714,-103.43,-102.064,-94.4075,3,3,6,9381
-8.05158,-34.95326,-83.9557142857143,-93.85,-90.78,-91.59,-85.2025,-86.8142857142857,-88.7683333333333,-96.096,-95.605,4,4,3,8372
-8.05422,-34.95357,-89.15,-94.33,-98.98,-95.72,-92.945,-89.0328571428571,-91.9633333333333,-85.65,-95.455,5,4,2,7571
-8.04861,-34.95836,-79.83,-92.65,-86.5,-98.0933333333333,-95.165,-95.6771428571429,-85.1183333333333,-106.544,-86.46,4,7,3,9143
-8.05901,-34.94799,-85.23,-88.8,-88.1385714285714,-94.375,-79.67,-80.48,-90.6719444444444,-92.7552727272727,-95.8575,8,3,5,6655
-8.0552,-34.95346,-86.52,-96.14,-94.59,-96.0116666666667,-90.885,-93.28,-84.8166666666667,-81.508,-96.42,6,4,2,7326
-8.04686,-34.9506,-94.27,-66.32,-89.46,-93.6866666666667,-94.7625,-87.15,-90,-99.034,-94.4075,2,4,5,9543
-8.05559,-34.95448,-91.0242857142857,-96.2,-92.65,-96.0116666666667,-90.945,-92.6557142857143,-77.0233333333333,-71.052,-98.99,6,5,2,7051
-8.05215,-34.94815,-85.6971428571428,-86.05,-89.29,-58.59,-78.07,-85.6742857142857,-93.39,-90.704,-97.6,5,2,5,8057
-8.05362,-34.94846,-91.03,-89.8757142857143,-90.4042857142857,-65.33,-71.84,-87.91,-91.8933333333333,-92.398,-97.255,5,2,5,7691
-8.05398,-34.95407,-95.04,-96.6671428571429,-91.3128571428572,-97.3,-93.685,-95.67,-95.3933333333333,-85.592,-96.55,5,4,2,7615
-8.04643,-34.94985,-94.47,-79.89,-83.7507142857143,-96.1,-96.2875,-93.7417857142857,-90.5533333333333,-101.298,-94.4075,2,4,6,9654
-8.05546,-34.95552,-95.2542857142857,-97.3871428571429,-95.7714285714286,-97.41,-87.0725,-93.0728571428571,-73.0316666666667,-60.81,-90.15,6,5,1,7172
-8.0555,-34.95373,-88.8628571428571,-96.38,-93.0285714285715,-100.63,-90.1225,-95.04,-77.625,-79.09,-90.945,6,4,2,7139
-8.05215,-34.94828,-79.28,-86.9428571428572,-89.62,-59.53,-77.925,-84.22,-88.9766666666667,-92.284,-97.6,4,2,5,8049
-8.05462,-34.95774,-88.5857142857143,-99.5742857142857,-89.2714285714286,-100.090833333333,-100.225,-92.1614285714286,-65.62,-88.874,-71.71,6,6,0,7447
-8.05209,-34.94932,-90.0142857142857,-90.92,-93.35,-69.22,-89.46,-83.2014285714286,-91.12,-94.8,-97.6,4,2,4,8085
-8.05529,-34.9537,-88.3221428571429,-96.14,-93.1157142857143,-92.09,-87.6025,-93.8471428571429,-80.2366666666667,-83.706,-96.28,6,4,2,7282
-8.04986,-34.94585,-95.2028571428572,-86.28,-93.03,-53.33,-84.965,-81.08,-90.8266666666667,-94.342,-98.9125,4,2,6,8841
-8.0556,-34.95415,-92.1471428571429,-96.2,-97.99,-98.49,-94.535,-93.1271428571429,-78.3766666666667,-69.126,-95.8,6,5,2,7047
-8.05251,-34.94658,-91.07,-89.8985714285714,-89.6914285714286,-49.78,-81.67,-84.4128571428571,-90.6333333333333,-90.526,-97.255,5,1,5,7910
-8.0487,-34.95806,-84.2,-93.1657142857143,-92.27,-98.0933333333333,-93.4675,-97.1728571428571,-86.415,-102.228666666667,-90.27,4,7,3,9108
-8.04956,-34.95043,-91.8642857142857,-105.43,-92.5142857142857,-94.46,-96.0925,-95.3357142857143,-107.6,-96.742,-96.7925,3,3,4,8908
-8.05225,-34.94712,-90.1785714285714,-91.5428571428571,-90.0071428571429,-57.78,-76.115,-80.7114285714286,-91.33,-95.512,-97.6,5,1,5,7974
-8.05802,-34.95127,-96,-91.94,-92.6342857142857,-97.6,-80.4925,-86.1371428571429,-92.185,-75.38,-96.2325,7,4,3,6721
-8.04908,-34.95669,-79.0414285714286,-95.27,-73.64,-98.2666666666667,-92.78,-91.89,-89.895,-102.228666666667,-95.515,3,6,3,9025
-8.04853,-34.95864,-95.15,-92.3842857142857,-78.76,-96.4233333333333,-101.69,-95.1042857142857,-83.1183333333333,-106.544,-87.08,4,7,3,9191
-8.0544,-34.94952,-89.826,-91.4907142857143,-89.6571428571429,-79.02,-83.305,-83.77,-89.7133333333334,-90.63,-96.3725,5,2,4,7527
-8.05104,-34.95058,-95.4,-93.4328571428572,-90.8628571428571,-83,-95.02,-86.2657142857143,-93.5516666666667,-95.582,-96.5925,4,3,4,8559
-8.04895,-34.94735,-95.2828571428571,-84.86,-94.2514285714286,-84.8816666666667,-96.4925,-95.5985714285714,-93.635,-96.518,-96.3575,3,2,6,9054
-8.05183,-34.94817,-89.2571428571429,-98.49,-90.0085714285714,-65.53,-76.2575,-76.4657142857143,-89.2533333333333,-95.05,-97.6,4,2,5,8253
-8.05414,-34.94937,-91.24,-91.4907142857143,-90.3642857142857,-79.54,-84.8275,-89.87,-87.7333333333333,-86.59,-96.72,5,2,4,7591
-8.05059,-34.95322,-84.45,-95.3314285714286,-78.76,-94.46,-95.135,-93.7128571428571,-92.465,-96.342,-98.2875,3,4,3,8648
-8.0555,-34.95522,-94.6914285714286,-97.1028571428571,-93.5928571428572,-98.0533333333333,-88.2125,-90.3785714285714,-77.785,-59.87,-90.1925,6,5,1,7137
-8.04961,-34.95307,-83.3871428571429,-93.56,-79.5085714285714,-82.94,-94.935,-86.542619047619,-101.41,-96.186,-96.1725,3,4,4,8897
-8.05128,-34.95879,-83.9357142857143,-95.0071428571429,-84.6371428571428,-99.26,-96.0175,-91.0714285714286,-90.1316666666667,-98.266,-78.38,5,7,2,8484
-8.05556,-34.955,-95.0828571428572,-97.1028571428571,-94.5242857142857,-95.3742857142857,-89.2275,-94.4,-82.285,-66.626,-90.315,6,5,1,7079
-8.04739,-34.94759,-98.9614285714286,-88.95,-97.5914285714286,-90.01,-98.8375,-99.2328571428572,-99.38,-102.212,-94.4075,3,3,6,9452
-8.05558,-34.9545,-91.0242857142857,-96.2,-93.52,-95.2383333333333,-90.945,-90.6785714285714,-74.895,-71.052,-97.02,6,5,2,7060
-8.05233,-34.94685,-88.3285714285714,-93.73,-89.8157142857143,-51.34,-82.4825,-85.5028571428572,-89.99,-90.804,-97.6,5,1,5,7946
-8.04841,-34.959,-74.83,-90.5971428571429,-86.01,-96.4233333333333,-95.9,-95.8557142857143,-84.17,-106.544,-89.3675,4,7,3,9263
-8.05445,-34.95614,-92.8761904761905,-98.7371428571429,-89.9028571428571,-101.7375,-101.5175,-95.78,-79.925,-82,-87.33,6,5,1,7500
